gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,,,,
0,1,1,0,0,1,0.003921771,,,,,,,,
0,0,1,0,0,1,0.25196618,,,,,,,,
1,0,1,1,0,1,0.040650345,,,,,,,,
0,1,1,0,1,1,0.001119382,,,,,,,,
0,0,1,0,0,1,0.003242024,,,,,,,,
0,1,0,0,1,0,0.015937962,,,,,,,,
0,0,0,0,0,0,0.000553034,,,,,,,,
0,0,0,0,0,1,0.22253282,,,,,,,,
0,0,0,0,0,0,0.00037042,,,,,,,,
1,0,0,1,0,0,0.014964697,,,,,,,,
0,0,1,0,0,1,0.014626162,,,,,,,,
1,1,1,1,1,1,0.006034734,,,,,,,,
1,0,1,1,0,1,0.002145549,,,,,,,,
0,1,1,0,0,1,0.003240828,,,,,,,,
0,1,1,0,1,1,0.011491146,,,,,,,,
0,0,0,0,0,0,0.007962694,,,,,,,,
0,1,0,0,1,0,0.0363018,,,,,,,,
0,1,0,0,1,0,0.028239897,,,,,,,,
0,0,0,0,0,0,0.050472304,,,,,,,,
0,1,1,0,1,1,0.00375063,,,,,,,,
0,1,0,0,1,0,0.020383622,,,,,,,,
1,1,1,0,1,1,3.54E-05,,,,,,,,
1,0,1,1,0,1,0.004536707,,,,,,,,
1,1,0,1,1,0,0.002369348,,,,,,,,
0,0,0,0,0,1,0.00305438,,,,,,,,
0,0,0,0,0,1,0.011565448,,,,,,,,
0,1,0,0,1,0,0.006511258,,,,,,,,
1,0,1,1,0,1,0.03510821,,,,,,,,
1,1,0,1,1,0,0.013820496,,,,,,,,
0,1,1,0,0,1,0.06748348,,,,,,,,
1,0,1,1,0,1,0.014367173,,,,,,,,
0,0,0,0,0,0,0.011962219,,,,,,,,
0,0,1,0,0,1,0.13433774,,,,,,,,
0,1,0,0,1,0,0.01165289,,,,,,,,
1,0,1,1,0,1,0.007587341,,,,,,,,
0,1,1,0,1,1,3.50E-05,,,,,,,,
0,0,0,0,0,0,0.001148633,,,,,,,,
0,1,1,0,1,1,0.02271965,,,,,,,,
0,0,1,0,0,1,0.015216695,,,,,,,,
0,0,1,0,0,1,0.012349745,,,,,,,,
1,1,1,1,1,1,0.003024779,,,,,,,,
0,0,1,0,0,1,0.01000217,,,,,,,,
1,0,0,0,0,1,0.1115366,,,,,,,,
0,1,0,0,1,0,0.023328936,,,,,,,,
0,0,1,0,0,1,0.004008076,,,,,,,,
0,1,0,1,0,1,0.03357503,,,,,,,,
1,1,1,0,0,1,0.00377146,,,,,,,,
0,0,1,1,0,1,0.05003195,,,,,,,,
0,1,0,0,1,0,0.023569575,,,,,,,,
0,1,1,0,1,1,0.014459468,,,,,,,,
1,1,1,1,1,1,0.006668942,,,,,,,,
0,1,1,1,1,1,0.00288286,,,,,,,,
1,1,1,0,0,1,0.003385973,,,,,,,,
0,1,1,0,1,1,0.000472576,,,,,,,,
1,1,1,1,1,1,0.015719019,,,,,,,,
1,1,0,1,1,0,0.013130534,,,,,,,,
0,0,1,0,0,1,0.02999747,,,,,,,,
0,1,0,0,1,0,0.020467037,,,,,,,,
1,1,1,1,1,1,0.006057075,,,,,,,,
0,1,0,0,1,0,0.001470102,,,,,,,,
1,0,1,1,0,1,0.007011117,,,,,,,,
0,0,1,0,0,1,0.003566244,,,,,,,,
0,0,1,0,0,1,0.01460579,,,,,,,,
0,1,1,0,1,1,0.018401092,,,,,,,,
0,1,1,0,1,1,0.007175729,,,,,,,,
1,1,1,1,1,1,0.06138854,,,,,,,,
0,0,1,0,0,1,0.000846964,,,,,,,,
1,0,1,1,0,1,0.032581177,,,,,,,,
1,0,1,1,0,1,0.003196446,,,,,,,,
0,1,1,0,1,1,0.018222881,,,,,,,,
1,0,1,1,0,1,0.001771217,,,,,,,,
0,0,1,0,0,1,0.003858143,,,,,,,,
1,0,1,1,0,1,0.011410249,,,,,,,,
0,0,0,0,0,0,0.00705153,,,,,,,,
1,0,0,1,0,0,0.016925408,,,,,,,,
0,1,1,0,1,1,0.000267851,,,,,,,,
0,0,0,0,0,0,0.035795417,,,,,,,,
1,0,0,1,0,0,0.015876735,,,,,,,,
0,1,1,0,1,1,0.012357283,,,,,,,,
0,0,0,0,0,0,0.006041003,,,,,,,,
1,0,0,1,0,0,0.02111583,,,,,,,,
1,0,0,0,0,0,2.69E-05,,,,,,,,
0,0,0,0,0,0,0.02500156,,,,,,,,
0,1,1,0,1,1,0.05727894,,,,,,,,
1,0,1,1,0,1,0.003940831,,,,,,,,
1,0,0,1,0,0,0.035713285,,,,,,,,
0,0,0,0,1,0,0.010077906,,,,,,,,
0,0,1,0,0,1,0.00382364,,,,,,,,
0,0,1,0,0,1,0.08993972,,,,,,,,
0,1,1,0,1,1,0.11693676,,,,,,,,
0,1,1,0,1,1,0.003477682,,,,,,,,
1,1,1,0,0,1,0.003704581,,,,,,,,
0,1,1,0,1,1,2.57E-05,,,,,,,,
1,0,0,1,0,0,0.007034932,,,,,,,,
0,0,1,1,0,1,0.010011013,,,,,,,,
0,0,0,0,0,0,0.019845892,,,,,,,,
0,1,1,0,1,1,0.00573697,,,,,,,,
0,1,1,0,1,1,0.0497701,,,,,,,,
1,1,1,1,1,1,0.005505483,,,,,,,,
0,1,0,0,1,0,0.01880142,,,,,,,,
1,0,0,1,0,0,0.006691903,,,,,,,,
0,0,0,0,0,0,0.014570343,,,,,,,,
0,0,1,0,0,1,0.0670598,,,,,,,,
0,0,0,0,0,0,0.000989741,,,,,,,,
0,0,1,0,0,1,0.003763094,,,,,,,,
0,0,1,0,0,1,0.015998878,,,,,,,,
0,1,1,0,1,1,0.008444158,,,,,,,,
1,0,0,1,0,0,0.009682193,,,,,,,,
0,0,0,0,0,0,0.007751299,,,,,,,,
0,1,0,0,1,0,0.007578929,,,,,,,,
0,0,1,0,0,1,0.022010343,,,,,,,,
1,1,0,1,1,0,0.013770728,,,,,,,,
0,0,0,0,0,0,0.023079768,,,,,,,,
0,0,0,0,0,0,0.012273155,,,,,,,,
0,0,1,0,0,1,0.005556189,,,,,,,,
1,1,1,1,1,1,0.07522077,,,,,,,,
0,0,0,0,0,0,0.01753922,,,,,,,,
1,0,1,1,0,1,0.019692965,,,,,,,,
0,0,1,0,0,1,0.003849632,,,,,,,,
1,1,0,1,1,0,0.012591029,,,,,,,,
0,0,1,0,0,1,0.009975742,,,,,,,,
0,0,0,0,0,0,0.006238455,,,,,,,,
1,1,1,1,1,1,0.003052131,,,,,,,,
1,0,1,1,0,1,0.021743007,,,,,,,,
1,0,1,1,0,1,0.004132113,,,,,,,,
0,1,1,0,0,1,0.003207338,,,,,,,,
1,0,1,0,0,1,0.002499408,,,,,,,,
0,1,1,0,1,1,0.014750471,,,,,,,,
0,0,1,0,0,1,0.004713643,,,,,,,,
0,0,0,0,0,0,0.000359062,,,,,,,,
0,0,1,0,0,1,0.022751195,,,,,,,,
1,1,1,1,1,1,0.008257443,,,,,,,,
1,1,0,1,1,0,0.021966944,,,,,,,,
0,0,1,0,0,1,0.025723757,,,,,,,,
1,1,1,1,1,1,0.012464506,,,,,,,,
0,1,0,0,1,0,0.010830391,,,,,,,,
1,1,1,1,1,1,0.003913547,,,,,,,,
1,0,1,1,0,1,0.025082171,,,,,,,,
1,1,1,1,1,1,0.033665296,,,,,,,,
0,0,1,0,0,1,0.00637277,,,,,,,,
1,0,1,0,0,1,0.003403029,,,,,,,,
0,0,0,0,0,0,0.002242126,,,,,,,,
1,1,1,0,0,1,0.003788202,,,,,,,,
0,1,0,0,1,0,0.006613773,,,,,,,,
1,1,0,1,1,0,0.027753044,,,,,,,,
0,0,1,0,0,1,0.003812362,,,,,,,,
1,0,1,1,0,1,0.020391846,,,,,,,,
1,1,1,1,1,1,0.010598735,,,,,,,,
0,1,1,0,1,1,0.027405886,,,,,,,,
1,0,1,1,0,1,0.005595259,,,,,,,,
0,1,1,0,0,1,0.066937804,,,,,,,,
0,1,1,0,1,1,0.004188053,,,,,,,,
1,1,0,1,1,0,0.006393712,,,,,,,,
1,0,1,1,0,1,0.006314768,,,,,,,,
0,1,1,0,1,1,0.006364341,,,,,,,,
1,1,1,1,1,1,0.019197764,,,,,,,,
1,1,1,1,1,1,0.007824997,,,,,,,,
0,0,1,0,0,1,0.003556813,,,,,,,,
1,0,1,1,0,1,0.024783475,,,,,,,,
1,1,0,1,1,0,0.01898054,,,,,,,,
1,1,0,0,1,1,3.67E-05,,,,,,,,
1,1,1,0,1,1,2.73E-05,,,,,,,,
0,0,0,0,0,0,0.025405927,,,,,,,,
0,0,1,0,0,1,0.016114326,,,,,,,,
0,0,0,0,0,0,0.013025876,,,,,,,,
0,0,1,0,0,1,0.003767529,,,,,,,,
1,0,1,1,0,1,0.04350458,,,,,,,,
0,1,0,0,1,0,0.010118345,,,,,,,,
1,1,1,1,1,1,0.024567721,,,,,,,,
0,0,0,0,0,0,0.000858188,,,,,,,,
1,1,1,1,1,1,0.00780083,,,,,,,,
0,0,0,0,0,0,0.016894352,,,,,,,,
1,1,1,1,1,1,0.008638469,,,,,,,,
0,0,1,0,1,1,0.037674822,,,,,,,,
0,0,0,0,0,0,0.018606998,,,,,,,,
0,0,1,0,0,1,0.03570696,,,,,,,,
0,0,1,0,0,1,0.03452644,,,,,,,,
0,0,0,0,0,0,0.010231804,,,,,,,,
0,0,0,0,0,0,0.015636869,,,,,,,,
0,0,1,0,0,1,0.001157961,,,,,,,,
1,0,1,0,0,1,0.003704852,,,,,,,,
0,0,1,0,0,1,0.038560335,,,,,,,,
0,1,1,0,1,1,0.010474012,,,,,,,,
1,1,0,1,1,0,0.008944565,,,,,,,,
1,1,0,1,1,0,0.011639005,,,,,,,,
0,1,1,0,1,1,0.005754106,,,,,,,,
1,0,0,1,0,0,0.005467676,,,,,,,,
0,1,1,0,1,1,0.04787316,,,,,,,,
0,1,0,0,1,0,0.005945421,,,,,,,,
1,1,0,1,1,0,0.002980626,,,,,,,,
0,0,0,0,0,0,0.021717224,,,,,,,,
0,0,0,0,0,0,0.007706625,,,,,,,,
1,1,0,0,1,0,0.008516682,,,,,,,,
0,0,1,0,0,1,0.003787137,,,,,,,,
1,0,1,0,0,1,0.014218985,,,,,,,,
0,0,1,0,0,1,0.011842327,,,,,,,,
1,0,0,1,0,0,0.022751048,,,,,,,,
0,0,1,0,0,1,0.02545721,,,,,,,,
0,0,1,0,0,1,0.02721278,,,,,,,,
1,0,0,1,0,0,0.000775508,,,,,,,,
0,0,0,1,0,1,0.06212609,,,,,,,,
0,1,0,0,1,0,0.05801152,,,,,,,,
1,0,1,1,0,1,0.003676675,,,,,,,,
0,1,0,0,1,0,0.021687703,,,,,,,,
1,0,1,1,0,1,0.02044066,,,,,,,,
1,0,0,0,0,1,0.003234198,,,,,,,,
0,1,1,0,1,1,0.013931964,,,,,,,,
0,0,1,0,0,1,0.006758593,,,,,,,,
1,1,1,1,1,1,0.01016202,,,,,,,,
1,0,0,0,0,1,0.003667988,,,,,,,,
0,1,0,1,1,0,0.009613701,,,,,,,,
0,1,1,0,1,1,0.019258479,,,,,,,,
1,0,0,0,0,1,0.003705107,,,,,,,,
0,0,0,0,0,0,0.035597667,,,,,,,,
0,1,1,1,1,1,0.003892906,,,,,,,,
1,1,1,1,1,1,0.008397797,,,,,,,,
0,0,0,0,0,1,0.06656954,,,,,,,,
1,1,1,1,1,1,0.018317213,,,,,,,,
0,0,0,0,0,0,0.000523059,,,,,,,,
0,0,0,0,0,0,0.07827899,,,,,,,,
0,1,1,0,0,1,0.003056174,,,,,,,,
0,1,1,1,1,1,2.67E-05,,,,,,,,
1,1,0,1,1,0,0.004739771,,,,,,,,
0,1,1,0,1,1,0.010669175,,,,,,,,
0,0,0,0,0,0,0.03606263,,,,,,,,
1,0,0,1,0,0,0.008119714,,,,,,,,
0,1,0,0,1,0,0.024515891,,,,,,,,
0,0,0,0,0,0,0.017087907,,,,,,,,
1,1,0,1,1,0,0.008229413,,,,,,,,
0,0,1,1,0,1,0.010911166,,,,,,,,
0,0,1,0,0,1,0.003819508,,,,,,,,
1,0,1,1,0,1,0.005029568,,,,,,,,
1,1,0,1,1,0,0.008752327,,,,,,,,
1,0,0,1,0,0,0.01351859,,,,,,,,
0,1,0,0,1,0,0.002147726,,,,,,,,
0,1,1,0,1,1,0.039188653,,,,,,,,
1,1,1,0,1,1,3.40E-05,,,,,,,,
0,0,1,0,0,1,0.028440297,,,,,,,,
0,0,1,0,0,1,0.06754047,,,,,,,,
0,0,1,0,0,1,0.02325707,,,,,,,,
0,1,1,0,1,1,0.00805985,,,,,,,,
0,1,0,0,0,1,0.06713444,,,,,,,,
1,0,0,0,0,1,0.003733842,,,,,,,,
0,1,1,0,1,1,0.000850528,,,,,,,,
1,1,1,0,1,1,2.63E-05,,,,,,,,
0,0,0,0,0,0,0.030315183,,,,,,,,
0,0,0,0,0,0,0.020780547,,,,,,,,
1,0,0,1,0,0,0.00751806,,,,,,,,
0,0,0,0,0,0,0.004869543,,,,,,,,
0,0,1,0,0,1,0.06491243,,,,,,,,
0,0,0,0,0,1,0.003594096,,,,,,,,
0,1,1,0,1,1,0.0226543,,,,,,,,
1,0,1,1,0,1,0.004001409,,,,,,,,
1,0,0,1,0,0,0.028158702,,,,,,,,
0,1,1,0,1,1,0.08231479,,,,,,,,
1,0,1,1,0,1,0.017154792,,,,,,,,
1,0,0,1,0,0,0.024382329,,,,,,,,
1,1,0,1,1,0,0.008843934,,,,,,,,
0,1,1,0,1,1,0.01490979,,,,,,,,
1,1,0,0,0,1,0.002728251,,,,,,,,
1,1,1,1,1,1,0.008699599,,,,,,,,
1,0,1,1,0,1,0.000868015,,,,,,,,
0,0,1,0,0,1,0.000988768,,,,,,,,
0,0,1,0,0,1,0.017485105,,,,,,,,
0,1,1,0,1,1,0.011226297,,,,,,,,
0,1,0,0,1,0,0.002329491,,,,,,,,
1,0,0,0,0,1,0.003919006,,,,,,,,
1,1,1,1,1,1,0.005579973,,,,,,,,
0,0,0,0,0,0,0.00415445,,,,,,,,
0,1,1,0,1,1,0.0170779,,,,,,,,
0,0,1,0,0,1,0.013831388,,,,,,,,
0,1,0,0,0,1,0.003587679,,,,,,,,
0,1,0,0,1,0,0.00446685,,,,,,,,
1,0,1,1,0,1,0.041287724,,,,,,,,
0,1,1,0,0,1,0.08067341,,,,,,,,
1,1,0,0,0,1,0.08051734,,,,,,,,
0,1,1,0,1,1,0.008059854,,,,,,,,
0,1,1,0,1,1,0.042787503,,,,,,,,
0,0,1,0,0,1,0.003912342,,,,,,,,
1,0,0,1,0,0,0.046531774,,,,,,,,
0,0,1,0,0,1,0.0358219,,,,,,,,
0,1,1,0,1,1,0.009033076,,,,,,,,
0,0,0,0,0,0,0.002985955,,,,,,,,
0,0,1,0,0,1,0.036970478,,,,,,,,
1,0,1,1,0,1,0.005260354,,,,,,,,
0,0,1,0,0,1,0.00267361,,,,,,,,
1,1,1,1,1,1,0.023791023,,,,,,,,
1,1,1,1,1,1,0.001351878,,,,,,,,
1,1,0,1,1,0,0.038770787,,,,,,,,
1,0,0,0,0,1,0.003747119,,,,,,,,
1,0,1,1,0,1,0.034628406,,,,,,,,
0,0,0,0,0,0,0.061721805,,,,,,,,
1,1,1,1,1,1,0.001454239,,,,,,,,
0,1,0,0,1,0,5.05E-05,,,,,,,,
1,1,1,0,0,1,0.003310436,,,,,,,,
1,0,1,1,0,1,0.048450142,,,,,,,,
1,0,1,1,0,1,0.011116803,,,,,,,,
0,0,1,0,0,1,0.003664003,,,,,,,,
0,1,1,0,1,1,0.001164206,,,,,,,,
0,0,1,0,0,1,0.018841706,,,,,,,,
1,0,1,1,0,1,0.000117572,,,,,,,,
1,1,1,1,1,1,0.024012975,,,,,,,,
0,0,0,0,0,0,0.035762582,,,,,,,,
1,0,1,1,0,1,0.042423982,,,,,,,,
1,1,1,1,1,1,0.055050623,,,,,,,,
0,0,1,0,0,1,0.010422239,,,,,,,,
0,1,1,0,1,1,0.01795714,,,,,,,,
1,0,1,1,0,1,0.009720862,,,,,,,,
0,0,1,0,0,1,0.019445457,,,,,,,,
0,1,1,0,1,1,0.000596927,,,,,,,,
0,0,1,0,0,1,0.016889848,,,,,,,,
0,1,0,0,1,0,0.001183356,,,,,,,,
0,0,1,0,0,1,0.003642437,,,,,,,,
0,0,0,0,0,0,0.026385443,,,,,,,,
0,0,0,0,0,1,0.003806493,,,,,,,,
1,0,1,0,0,1,0.003928272,,,,,,,,
1,1,0,0,0,1,0.003607993,,,,,,,,
0,0,0,0,0,0,0.013166036,,,,,,,,
0,0,1,0,0,1,0.004553881,,,,,,,,
1,0,1,0,0,1,0.049472727,,,,,,,,
1,1,0,1,1,0,0.008385051,,,,,,,,
0,1,1,0,1,1,0.007031254,,,,,,,,
0,0,1,0,0,1,0.003574127,,,,,,,,
0,1,1,0,0,1,0.16701445,,,,,,,,
0,1,1,0,1,1,0.024350986,,,,,,,,
1,1,1,1,1,1,6.39E-05,,,,,,,,
0,0,0,0,0,0,0.01759756,,,,,,,,
0,0,0,0,0,0,0.024310606,,,,,,,,
0,1,1,0,1,1,0.011974679,,,,,,,,
1,1,1,1,1,1,0.00443439,,,,,,,,
0,1,1,0,1,1,0.006311346,,,,,,,,
0,0,0,0,0,0,0.034802005,,,,,,,,
1,0,0,1,0,0,0.019628502,,,,,,,,
0,0,0,0,0,0,0.022455769,,,,,,,,
0,0,0,0,0,0,0.014763393,,,,,,,,
0,1,1,0,1,1,0.000252979,,,,,,,,
1,0,0,1,0,0,0.008422823,,,,,,,,
1,0,1,1,0,1,0.037215184,,,,,,,,
1,1,1,1,1,1,0.012877154,,,,,,,,
1,0,0,0,0,1,0.000288217,,,,,,,,
0,0,0,1,0,0,0.019401938,,,,,,,,
0,0,1,0,0,1,0.0350458,,,,,,,,
0,0,1,0,0,1,0.051483907,,,,,,,,
0,1,0,0,1,0,0.008903154,,,,,,,,
1,1,0,1,1,0,0.027043717,,,,,,,,
0,0,1,0,0,1,0.000190466,,,,,,,,
0,0,1,0,0,1,0.05418289,,,,,,,,
0,0,0,0,0,0,0.03284239,,,,,,,,
1,1,0,1,1,0,0.07401648,,,,,,,,
0,1,1,0,1,1,0.004578962,,,,,,,,
1,0,1,1,0,1,0.000700135,,,,,,,,
1,0,1,1,0,1,0.06757672,,,,,,,,
0,0,1,1,0,1,0.021008655,,,,,,,,
0,1,0,0,1,0,0.002761756,,,,,,,,
1,0,1,1,0,1,0.002160122,,,,,,,,
1,0,0,0,0,1,0.00367968,,,,,,,,
1,0,1,1,0,1,0.008048678,,,,,,,,
0,1,1,0,1,1,0.007819355,,,,,,,,
0,0,1,0,0,1,0.003780033,,,,,,,,
0,0,0,0,0,0,0.005262731,,,,,,,,
0,0,0,0,0,0,0.000353804,,,,,,,,
0,0,1,0,0,1,0.003721632,,,,,,,,
0,0,1,0,0,1,0.003800089,,,,,,,,
1,0,0,0,0,1,0.003785305,,,,,,,,
0,0,1,0,0,1,0.00219629,,,,,,,,
0,0,1,0,0,1,0.000113428,,,,,,,,
0,1,1,0,0,1,0.068423524,,,,,,,,
0,1,1,0,1,1,0.006872422,,,,,,,,
0,0,0,0,1,0,0.003366699,,,,,,,,
1,0,1,1,0,1,0.005275472,,,,,,,,
1,1,1,1,1,1,0.06707347,,,,,,,,
1,0,1,0,0,1,0.00377455,,,,,,,,
0,1,1,0,1,1,0.052107703,,,,,,,,
0,0,1,0,0,1,0.006533504,,,,,,,,
1,1,1,1,1,1,0.01660203,,,,,,,,
0,1,0,0,0,1,0.003225277,,,,,,,,
0,1,0,0,1,0,0.018552136,,,,,,,,
0,0,0,0,0,0,0.002807203,,,,,,,,
1,1,1,0,0,1,4.01E-05,,,,,,,,
0,1,1,0,1,1,0.01003932,,,,,,,,
1,0,0,1,0,0,0.013740055,,,,,,,,
0,1,1,0,1,1,0.013929566,,,,,,,,
0,0,1,0,0,1,0.004538458,,,,,,,,
0,1,1,0,0,1,0.054116458,,,,,,,,
0,0,1,0,0,1,0.003035452,,,,,,,,
1,1,0,1,1,0,0.005566287,,,,,,,,
0,1,1,0,0,1,0.57858264,,,,,,,,
0,0,1,0,0,1,0.003773026,,,,,,,,
0,0,1,0,0,1,0.033078287,,,,,,,,
0,0,0,0,0,0,0.031526223,,,,,,,,
0,1,0,0,1,0,0.009059467,,,,,,,,
0,1,1,0,1,1,0.0165788,,,,,,,,
0,0,0,0,0,0,0.000631723,,,,,,,,
0,0,1,0,0,1,0.009882057,,,,,,,,
0,1,1,0,0,1,0.003869188,,,,,,,,
0,0,1,0,0,1,0.004497646,,,,,,,,
0,1,1,0,1,1,0.008921727,,,,,,,,
1,0,1,1,0,1,0.000906118,,,,,,,,
0,0,0,0,0,0,0.024222689,,,,,,,,
0,0,0,0,0,0,0.009314572,,,,,,,,
0,0,1,0,0,1,0.00506186,,,,,,,,
0,0,1,0,0,1,0.003883691,,,,,,,,
0,1,1,0,1,1,0.008269639,,,,,,,,
1,0,0,1,1,0,3.38E-05,,,,,,,,
0,0,1,0,0,1,0.013206585,,,,,,,,
0,0,1,0,0,1,0.005244348,,,,,,,,
0,0,1,0,0,1,0.00908228,,,,,,,,
0,1,0,0,1,0,0.005357606,,,,,,,,
0,0,1,0,0,1,0.006214229,,,,,,,,
0,0,1,0,0,1,0.015222762,,,,,,,,
0,0,0,0,0,0,0.010267611,,,,,,,,
0,0,1,0,0,1,0.007557957,,,,,,,,
0,0,0,0,0,0,0.006802289,,,,,,,,
1,1,0,1,1,0,0.022359934,,,,,,,,
0,1,1,0,1,1,0.010403159,,,,,,,,
0,0,0,0,0,0,0.004963787,,,,,,,,
1,0,1,0,0,1,0.06676738,,,,,,,,
0,0,1,0,0,1,0.0681022,,,,,,,,
1,1,1,0,0,1,0.003033549,,,,,,,,
0,0,1,0,0,1,0.0161416,,,,,,,,
0,0,1,0,0,1,0.003890191,,,,,,,,
0,1,0,0,1,0,0.012264349,,,,,,,,
0,1,0,0,1,0,0.021151446,,,,,,,,
1,1,0,1,1,0,0.046428036,,,,,,,,
1,0,1,1,0,1,0.015452743,,,,,,,,
0,0,1,0,0,1,0.003661936,,,,,,,,
0,1,1,0,1,1,0.016498286,,,,,,,,
0,0,0,0,0,0,0.013346244,,,,,,,,
0,1,0,0,1,0,0.003568931,,,,,,,,
1,0,1,1,0,1,0.000231473,,,,,,,,
0,1,0,0,1,0,0.016256817,,,,,,,,
0,1,1,0,1,1,0.005775284,,,,,,,,
0,1,1,0,0,1,0.003675024,,,,,,,,
1,1,0,1,1,0,0.009304315,,,,,,,,
1,1,0,1,1,0,0.011467444,,,,,,,,
0,0,1,0,0,1,0.014130968,,,,,,,,
1,0,1,1,0,1,0.00054202,,,,,,,,
0,0,0,0,0,0,0.011211157,,,,,,,,
0,0,1,0,0,1,0.015008152,,,,,,,,
1,0,0,0,0,1,0.003840313,,,,,,,,
0,1,1,0,1,1,0.012631232,,,,,,,,
0,1,0,0,1,0,0.031618156,,,,,,,,
0,1,1,0,1,1,0.010771759,,,,,,,,
0,0,1,0,0,1,0.02999263,,,,,,,,
0,1,1,0,1,1,0.009866986,,,,,,,,
0,0,0,0,0,0,0.007286896,,,,,,,,
0,1,1,0,1,1,0.003281939,,,,,,,,
1,1,0,1,1,0,0.010822513,,,,,,,,
0,1,1,0,1,1,0.02065856,,,,,,,,
0,0,0,0,0,0,0.016121091,,,,,,,,
0,1,1,0,1,1,0.01630901,,,,,,,,
0,1,1,0,1,1,0.014910408,,,,,,,,
1,0,0,0,0,1,0.00323404,,,,,,,,
0,1,1,0,1,1,0.012690936,,,,,,,,
1,0,1,1,0,1,0.030372238,,,,,,,,
0,1,0,0,1,0,0.018291824,,,,,,,,
0,1,1,0,0,1,0.00315879,,,,,,,,
0,1,0,0,1,0,0.02386582,,,,,,,,
0,1,1,0,0,1,0.00384816,,,,,,,,
0,0,1,0,0,1,0.010812347,,,,,,,,
0,0,1,0,0,1,0.010046006,,,,,,,,
0,1,1,0,1,1,0.08919742,,,,,,,,
0,1,1,0,0,1,0.003647696,,,,,,,,
0,0,1,0,0,1,0.016737588,,,,,,,,
1,1,1,0,0,1,0.003558995,,,,,,,,
0,0,0,0,0,0,0.001325297,,,,,,,,
1,1,1,1,1,1,0.06301021,,,,,,,,
1,1,1,1,1,1,0.01770869,,,,,,,,
0,1,1,0,1,1,0.00977318,,,,,,,,
0,0,1,0,0,1,0.000164919,,,,,,,,
0,0,1,0,0,1,0.070108905,,,,,,,,
1,1,1,1,1,1,0.008340087,,,,,,,,
1,0,1,1,0,1,0.008662376,,,,,,,,
0,1,1,0,1,1,0.010749268,,,,,,,,
0,0,1,0,0,1,0.01844819,,,,,,,,
1,0,1,0,0,1,3.90E-05,,,,,,,,
0,0,1,0,0,1,0.003510133,,,,,,,,
0,1,1,0,1,1,0.014322238,,,,,,,,
1,0,1,1,0,1,0.001071703,,,,,,,,
1,0,1,0,0,1,0.06802566,,,,,,,,
0,1,0,0,1,0,0.01041654,,,,,,,,
0,0,0,0,0,0,0.012524139,,,,,,,,
1,0,1,1,0,1,0.0017058,,,,,,,,
1,1,0,0,0,1,0.068034455,,,,,,,,
0,0,0,0,0,0,0.018058345,,,,,,,,
0,0,0,0,0,0,0.014409632,,,,,,,,
1,1,1,1,1,1,0.008757531,,,,,,,,
0,1,0,0,0,1,0.003476189,,,,,,,,
1,0,1,1,0,1,0.009660129,,,,,,,,
0,1,0,0,1,0,0.006970072,,,,,,,,
1,1,1,1,1,1,0.02141989,,,,,,,,
1,0,0,0,0,1,0.002353855,,,,,,,,
1,0,0,1,0,0,0.001401821,,,,,,,,
0,1,0,0,1,0,0.009553052,,,,,,,,
0,1,0,0,1,1,0.16958836,,,,,,,,
0,1,0,0,1,0,0.007872785,,,,,,,,
0,1,1,0,1,1,0.0072882,,,,,,,,
1,0,1,1,0,1,0.014731693,,,,,,,,
0,0,1,0,0,1,0.020179648,,,,,,,,
0,0,0,0,0,1,0.003826982,,,,,,,,
1,0,0,0,0,1,0.003580764,,,,,,,,
0,0,1,0,0,1,0.034189682,,,,,,,,
0,0,1,0,0,1,0.02738589,,,,,,,,
0,1,0,0,1,0,0.01372532,,,,,,,,
1,0,0,0,1,1,6.62E-05,,,,,,,,
0,1,1,0,1,1,0.007491116,,,,,,,,
0,0,0,0,0,0,0.000408333,,,,,,,,
0,1,1,0,1,1,0.008750398,,,,,,,,
1,0,0,0,0,1,0.003543164,,,,,,,,
0,1,0,0,1,0,0.010828289,,,,,,,,
1,0,0,0,0,1,0.003791107,,,,,,,,
1,1,1,1,1,1,0.003019318,,,,,,,,
0,0,1,0,0,1,0.002983452,,,,,,,,
1,1,1,1,1,1,0.004423457,,,,,,,,
1,0,1,0,0,1,0.003390692,,,,,,,,
1,0,0,0,0,1,0.003009048,,,,,,,,
0,0,0,0,0,0,0.022122206,,,,,,,,
0,0,0,0,0,0,0.07125226,,,,,,,,
1,0,0,1,0,0,0.009232829,,,,,,,,
0,1,0,0,1,0,0.001103841,,,,,,,,
0,0,1,0,0,1,0.024634738,,,,,,,,
0,0,0,0,0,0,0.004809441,,,,,,,,
0,1,1,0,0,1,0.002905141,,,,,,,,
0,0,1,0,0,1,0.01417682,,,,,,,,
0,0,0,0,0,0,0.006050543,,,,,,,,
0,1,1,0,1,1,0.012783786,,,,,,,,
0,1,1,0,1,1,0.06141696,,,,,,,,
1,1,1,1,1,1,0.016553827,,,,,,,,
0,1,1,0,1,1,0.12793542,,,,,,,,
1,1,0,0,0,1,0.003517876,,,,,,,,
1,0,1,1,0,1,0.001495416,,,,,,,,
1,0,1,1,0,1,0.044984438,,,,,,,,
0,1,1,0,1,1,0.010023169,,,,,,,,
0,0,1,0,0,1,0.002997334,,,,,,,,
0,1,0,0,1,0,0.049199972,,,,,,,,
1,0,0,1,0,0,0.043828618,,,,,,,,
