gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss
0,1,1,0,1,1,0.07582161
0,1,1,0,1,1,0.025302432
1,1,0,1,1,1,0.0912719
1,0,1,1,0,1,0.056595728
1,1,1,1,1,1,0.09574296
1,0,1,1,0,1,0.028406344
1,1,1,1,1,1,0.015203638
1,1,1,1,1,1,0.115550965
1,1,1,1,1,1,0.07823185
1,1,0,1,1,0,0.03503272
1,1,1,1,1,1,0.02521249
1,0,1,1,0,1,0.020580873
0,1,1,0,1,1,0.22903804
1,1,1,1,1,1,0.0008731035
1,0,1,1,0,1,0.11576428
1,1,1,1,1,1,0.07640763
1,0,0,1,0,0,0.073846176
0,1,1,1,1,1,0.00070425065
1,0,1,1,0,1,0.07045724
1,1,0,1,1,0,0.09424391
0,1,1,0,1,1,0.088859245
0,1,1,0,1,1,0.052817836
1,1,1,1,0,0,0.028543938
1,1,1,1,1,1,0.202223
1,1,1,1,1,1,0.0006229754
1,1,1,1,1,1,0.011046361
0,1,1,0,1,1,0.02278326
1,1,1,1,1,1,0.020931987
1,1,1,1,1,1,0.0007242264
1,1,0,1,1,0,0.013967322
0,0,1,0,0,1,0.051103126
1,1,1,1,1,1,0.03822
1,1,1,1,1,1,0.011126677
1,0,1,1,1,1,0.0007992456
1,1,1,1,1,1,0.05053949
1,1,1,1,1,1,0.031059317
0,1,1,0,0,1,0.024432773
1,1,1,1,1,1,0.0921199
1,1,1,1,1,1,0.034740597
1,1,0,1,1,1,0.09235415
1,0,0,1,0,0,0.106935374
1,0,1,0,0,1,0.04311577
0,0,1,0,0,1,0.008357104
1,1,1,1,1,1,0.03986855
0,1,1,0,1,1,0.0014167115
1,1,1,1,1,1,0.023086619
0,0,1,0,0,1,0.030159041
1,1,1,1,1,1,0.078232825
1,1,1,1,1,1,0.07295029
0,1,1,0,1,1,0.033376154
0,0,0,0,0,0,0.022962289
1,1,1,1,1,1,0.054393917
0,0,1,0,0,1,0.36751065
0,1,0,0,1,0,0.011046917
0,1,1,1,1,1,0.40249786
1,0,0,1,0,0,0.083721906
1,0,1,1,0,1,0.06705784
1,1,1,1,1,1,0.047487605
1,0,0,1,1,1,0.00043664873
0,0,0,0,0,0,0.095837615
1,1,0,1,1,1,0.016383471
0,0,1,0,0,1,0.03832403
0,1,0,0,0,0,0.13274337
1,1,1,1,1,1,0.08890717
0,0,1,0,0,1,0.021366356
1,0,1,1,0,1,0.028211989
0,0,1,1,0,1,0.06970924
1,1,1,1,1,1,0.10099303
0,1,1,1,1,1,0.0007452073
1,0,0,1,0,0,0.06053942
1,1,1,1,1,1,0.025265671
1,1,0,1,1,0,0.18261969
1,0,1,1,1,1,0.0007553385
1,1,0,1,1,0,0.028381102
0,1,1,0,1,1,0.028106188
1,1,1,1,1,1,0.09645741
0,1,1,0,1,1,0.07945654
0,1,1,0,1,0,0.06975976
0,1,0,0,1,0,0.040597815
1,1,1,1,1,1,0.04455425
0,1,0,0,1,0,0.011233177
1,1,1,1,1,1,0.13308333
1,0,1,1,0,1,0.04658653
1,0,1,1,1,1,0.0005682919
0,1,1,0,1,1,0.021702452
0,0,1,0,0,1,0.0069406163
1,1,1,1,1,1,0.075264126
0,1,1,1,1,1,0.056237746
1,1,1,1,1,1,0.014935877
1,1,1,1,1,1,0.09110467
1,0,0,0,0,0,0.0246568
0,1,0,0,1,0,0.023707448
0,0,1,0,0,1,0.058027398
1,0,0,1,1,0,0.086832434
0,0,1,0,0,1,0.027088191
1,0,1,1,1,1,0.031877473
1,1,0,1,1,0,0.08454449
0,0,1,0,0,1,0.0026405526
0,1,0,0,1,0,0.066242315
1,0,0,1,0,0,0.009242992
1,1,0,1,1,1,0.053547908
1,0,1,1,0,1,0.06420714
1,1,1,1,1,1,0.041424647
1,0,1,1,0,1,0.03537203
1,1,0,1,1,0,0.014268389
1,0,0,1,0,0,0.021027772
1,0,0,1,1,1,0.00052417314
0,1,1,0,1,1,0.026277775
1,1,1,1,1,1,0.0891619
0,1,0,0,1,0,0.050068755
0,1,1,0,1,1,0.06262029
1,1,1,1,1,1,0.038780857
1,0,1,1,0,1,0.050533317
1,1,0,1,1,0,0.00522683
1,0,1,1,0,1,0.084164135
1,0,1,0,0,1,0.005750996
1,1,1,1,1,1,0.04151712
1,1,1,0,1,1,0.11146692
0,1,1,0,1,1,0.008774686
1,0,0,1,0,0,0.0566814
1,0,1,1,0,1,0.06860423
0,1,1,1,1,1,0.09239225
0,0,1,0,0,1,0.115281716
0,1,1,0,1,1,0.113783024
1,1,0,1,0,0,0.037027158
1,1,0,1,1,0,0.11737313
1,1,1,1,1,1,0.076699555
0,0,1,1,0,1,0.03286655
1,1,1,1,1,1,0.044185832
1,0,0,1,0,0,0.07192499
1,0,1,1,0,1,0.023107566
1,1,1,1,1,1,0.07815711
1,0,1,1,0,1,0.02367098
1,1,0,0,1,0,0.021202669
0,1,1,0,1,1,0.037645977
0,0,1,1,1,1,0.0006758921
0,1,1,0,1,1,0.023191148
1,0,0,1,0,0,0.0089662345
1,1,1,1,1,1,0.0006103527
0,1,1,0,1,1,0.063061096
0,1,0,1,1,0,0.091572315
1,1,1,1,1,1,0.0006162898
1,1,1,1,1,1,0.013377708
1,1,0,1,1,0,0.044830088
1,1,0,1,1,0,0.028815566
0,0,1,0,0,1,0.07481879
0,1,1,0,1,1,0.04203098
0,1,0,0,1,1,0.010640488
1,1,1,1,0,1,0.025171673
1,0,0,1,0,0,0.056885708
1,1,1,1,1,1,0.02166782
1,0,1,1,0,1,0.05511597
1,0,1,1,0,1,0.058024187
0,0,0,0,0,0,0.011271073
1,0,0,1,1,1,0.0008601471
0,1,1,0,1,1,0.014401425
0,0,0,0,0,0,0.058581006
1,1,0,1,1,0,0.020895598
1,0,1,1,0,1,0.03774983
0,1,0,1,1,1,0.0017909952
0,1,1,0,1,1,0.014588156
1,1,0,1,1,1,0.0007262121
1,0,1,1,0,1,0.020787962
1,0,1,1,0,1,0.03032028
1,1,0,1,1,1,0.0017152241
1,1,0,1,1,0,0.031789374
1,0,1,1,0,1,0.10513249
0,0,0,1,0,1,0.031457163
1,1,1,1,1,1,0.111394666
0,1,0,0,1,0,0.046106372
1,1,1,1,1,1,0.03575359
1,0,1,1,0,1,0.15432791
0,0,1,1,0,1,0.030531023
0,0,1,0,0,1,0.052026268
1,1,1,1,1,1,0.0337358
1,1,1,1,1,1,0.030484352
1,1,1,1,1,1,0.06393162
1,0,1,1,0,1,0.06538561
1,1,1,1,1,1,0.0008579816
1,1,1,1,1,1,0.054782078
1,1,1,1,1,1,0.014309269
0,0,1,1,1,1,0.00077228935
1,1,1,1,1,1,0.0010722781
0,0,1,0,0,1,0.022200344
1,1,1,1,1,1,0.09134813
1,1,1,1,1,1,0.12677243
1,1,1,0,1,0,0.08427849
1,0,0,1,0,0,0.106746085
1,1,1,1,1,1,0.05043046
0,1,1,0,1,1,0.05230796
1,0,1,1,0,1,0.07257576
1,0,1,1,0,1,0.030547645
1,1,0,1,1,0,0.13410236
0,0,1,0,0,1,0.04932972
1,1,1,0,1,1,0.012481639
1,1,0,1,1,0,0.010648446
1,0,1,1,0,1,0.03885398
0,1,0,0,1,0,0.037183877
1,0,0,0,0,1,0.07831262
1,0,1,1,0,1,0.014681782
1,1,0,0,1,0,0.03974342
0,1,1,1,1,1,0.0006822169
0,1,1,1,1,1,0.063190445
0,0,0,1,1,1,0.00031452745
0,0,0,1,1,1,0.000704693
0,0,1,0,0,1,0.023955703
1,0,0,1,0,0,0.067780696
0,1,1,0,1,1,0.06858425
0,1,1,0,1,1,0.07691843
1,1,1,0,1,1,0.04687501
1,1,0,1,1,0,0.0959521
1,0,1,1,0,1,0.09476045
0,1,0,0,1,0,0.010331959
1,0,1,0,0,1,0.06699789
0,1,1,0,1,1,0.099523455
1,1,1,1,1,1,0.0280872
1,0,1,1,0,1,0.048548806
1,1,1,1,1,1,0.035625484
1,0,1,1,0,1,0.019221095
1,0,1,1,0,1,0.0078039602
1,0,1,1,1,1,0.00072605535
1,0,1,1,0,1,0.124634266
0,1,1,0,1,1,0.031093607
1,1,1,1,1,1,0.18193442
1,0,1,1,0,1,0.093279056
0,1,1,1,1,1,0.0007210687
0,0,1,0,0,1,0.06797468
0,0,1,0,0,1,0.039430786
0,0,1,0,0,1,0.0091609415
1,1,1,1,1,1,0.043180145
0,1,1,0,1,1,0.14566721
0,1,0,0,1,0,0.0031690253
1,1,1,1,1,1,0.20642568
1,0,0,1,0,0,0.012002767
1,1,0,1,1,0,0.03406366
0,1,1,0,1,1,0.023654433
1,1,1,1,1,1,0.015940538
0,0,1,0,0,1,0.1116676
0,1,1,0,1,1,0.10169038
1,1,1,1,1,1,0.044932805
0,1,1,0,1,1,0.05940414
1,0,1,1,1,1,0.000654624
0,1,1,0,1,1,0.007880878
1,0,1,1,0,1,0.04418535
0,0,1,0,0,1,0.034719586
0,1,1,0,1,1,0.06799262
1,1,1,1,1,1,0.018153762
1,1,1,1,1,1,0.0014692362
0,1,1,0,1,1,0.046483874
1,1,1,1,1,1,0.03908852
1,1,0,1,1,0,0.17889923
0,0,1,0,0,1,0.026760722
1,0,1,0,0,1,0.049846932
1,1,1,1,1,1,0.061338883
1,0,0,1,0,0,0.022056704
1,1,1,1,1,1,0.09210798
1,1,1,1,1,1,0.014345491
1,1,1,1,1,1,0.00075181737
1,1,1,1,1,1,0.027011378
0,1,1,0,1,1,0.049896814
1,0,0,1,1,1,0.00083095947
1,1,1,0,1,1,0.07953546
0,0,1,0,0,1,0.110955104
0,1,0,0,1,1,0.0808594
1,1,1,1,1,1,0.049471907
0,1,1,1,1,1,0.0007243654
1,1,1,1,1,1,0.1654992
1,1,1,1,1,1,0.018822793
1,0,1,1,0,1,0.07988834
1,1,1,1,1,1,0.021353953
0,1,1,0,1,1,0.03829953
0,1,0,1,1,1,0.00072353915
0,1,1,0,1,1,0.019718092
0,1,0,0,1,0,0.08199769
1,1,1,1,1,1,0.035319902
1,1,1,1,1,1,0.026040988
0,1,0,0,1,0,0.028499143
1,0,0,1,0,0,0.049205493
1,1,1,1,1,1,0.024062267
0,1,1,1,1,1,0.00076489546
0,1,1,0,1,1,0.040405102
1,1,1,1,1,1,0.0042004334
1,1,1,1,1,1,0.065518185
1,1,1,1,1,1,0.09193099
0,1,1,0,1,1,0.087958775
1,1,0,1,1,0,0.08485054
1,1,1,1,1,1,0.08775215
1,0,1,1,0,1,0.06862476
0,1,1,0,1,1,0.05424843
0,0,0,1,1,1,0.00059711887
1,1,0,1,1,0,0.02215588
1,0,0,1,1,1,0.09160354
1,1,1,1,1,1,0.18883522
0,0,1,0,0,1,0.004170413
0,1,1,0,1,1,0.080773726
1,0,1,1,0,1,0.00823437
0,1,1,0,1,1,0.13118735
1,1,0,1,1,0,0.0687515
1,1,1,1,1,1,0.04665881
0,1,0,0,1,0,0.018874237
0,0,1,1,0,1,0.040307347
0,1,1,0,1,1,0.0041898433
0,1,0,0,1,0,0.1281012
0,0,1,1,0,1,0.055087768
1,1,1,1,1,1,0.082130976
0,1,1,0,1,1,0.0035602683
1,1,0,1,1,0,0.06608894
0,1,1,0,1,1,0.02306326
1,1,1,1,1,1,0.054843064
1,1,1,1,1,0,0.04829551
1,1,0,1,0,0,0.021251643
1,0,0,1,0,0,0.024167178
1,1,1,1,1,1,0.12883484
1,1,0,1,1,0,0.110009395
1,0,1,1,0,1,0.0311342
0,1,0,0,1,0,0.008670742
1,0,1,1,0,1,0.025063317
1,1,1,1,1,1,0.0006850673
1,0,1,1,0,0,0.13961102
1,0,0,1,0,0,0.12056191
1,0,1,1,0,1,0.07387829
0,1,0,0,1,0,0.050725065
0,1,0,0,1,0,0.06311479
1,0,1,1,0,1,0.05097565
1,1,1,1,1,1,0.008525038
1,0,1,1,1,1,0.09192577
0,0,0,1,1,1,0.0006804126
0,1,0,1,1,0,0.119207166
0,1,1,0,1,1,0.028329099
1,1,1,1,1,1,0.020748846
1,1,1,1,1,1,0.052510124
0,1,1,0,1,1,0.014732807
0,1,1,1,1,1,0.109563395
1,1,0,1,1,0,0.15248121
0,1,0,0,1,0,0.02968813
1,1,0,1,1,0,0.03848091
1,0,1,1,0,1,0.056422506
1,1,1,1,1,1,0.019895976
0,1,1,0,1,1,0.0902773
1,0,1,1,0,1,0.09391918
1,1,1,1,1,1,0.013643102
1,0,1,1,1,1,0.0008889347
1,1,1,1,1,1,0.010971924
1,1,1,1,0,1,0.021162555
0,1,1,0,1,1,0.010826683
1,1,1,1,1,1,0.09272731
1,0,1,1,0,1,0.032496043
1,1,0,1,1,0,0.0047344733
0,1,1,0,1,1,0.09057154
1,1,1,0,0,1,0.012945608
0,1,1,0,1,1,0.029156405
1,1,0,1,1,0,0.03546966
0,0,1,1,1,1,0.09234622
0,0,1,1,0,1,0.01584109
0,1,0,0,1,0,0.09298084
1,0,1,1,0,1,0.08646471
1,0,0,1,0,0,0.048787344
1,1,1,1,1,1,0.03614973
1,0,1,1,0,1,0.022381738
1,1,1,1,1,1,0.10434762
1,1,1,1,1,1,0.1593814
1,1,1,1,1,1,0.03218336
0,1,1,1,1,1,0.0007155367
0,0,0,0,0,0,0.073637515
0,0,1,0,0,1,0.10499025
1,1,0,1,1,0,0.004812339
1,1,1,0,1,1,0.01957433
1,1,1,1,1,1,0.08974552
1,0,0,1,0,0,0.01793884
1,0,1,1,0,1,0.08728335
1,1,1,1,1,1,0.11634857
0,0,1,1,1,1,0.0008242645
1,1,1,1,1,1,0.10308094
1,1,1,1,1,1,0.09255682
1,1,0,1,1,1,0.00067160546
0,1,1,0,1,1,0.07508525
0,0,1,1,0,1,0.07342778
0,0,1,0,0,1,0.013843255
1,1,1,1,1,1,0.053397097
1,1,1,1,1,1,0.015957225
0,1,1,0,1,1,0.035564516
1,1,1,1,1,1,0.030838976
1,0,0,1,0,0,0.021041948
1,1,0,1,1,0,0.046644468
1,0,0,1,1,1,0.09183311
1,1,0,1,1,0,0.01756654
0,0,0,0,0,0,0.015197273
1,1,0,1,1,0,0.013712003
0,1,1,0,1,1,0.042777978
1,0,0,1,0,0,0.045975633
1,1,1,1,1,1,0.10920495
0,0,1,0,1,1,0.120268114
1,1,1,1,1,1,0.1283787
1,0,0,1,1,1,0.0925314
1,0,1,1,0,1,0.050292805
0,0,0,0,0,0,0.05736179
0,1,1,0,1,1,0.058200374
1,0,1,1,1,1,0.0009062367
0,1,1,1,1,1,0.03666723
1,0,1,1,0,1,0.0031544655
1,1,1,1,1,1,0.00076284277
1,0,1,1,0,1,0.012223028
0,0,0,0,0,0,0.038894553
0,1,1,1,1,1,0.0007594337
1,1,1,1,1,1,0.010076045
1,1,1,1,1,1,0.0879552
1,0,1,1,0,1,0.21292344
1,1,0,1,1,0,0.057131507
0,1,0,0,1,0,0.007529722
0,0,1,0,0,1,0.02196338
1,0,1,1,0,1,0.02199355
1,1,1,1,1,1,0.072047785
1,1,1,1,1,1,0.08036488
1,1,0,1,1,0,0.08279932
1,1,1,1,1,1,0.091661654
0,0,0,0,0,0,0.020892238
1,1,1,1,1,1,0.025500422
0,1,1,0,1,1,0.021595519
0,0,1,1,1,1,0.0010424408
1,1,1,1,1,1,0.09508525
0,1,0,0,1,0,0.08744281
0,1,0,0,1,0,0.014867813
1,1,1,1,1,1,0.0006695043
0,1,0,1,1,1,0.08655344
1,1,1,1,1,1,0.10311706
0,1,1,0,1,1,0.025469964
1,1,1,1,1,1,0.00056505966
0,0,1,1,0,1,0.0006431123
0,1,1,1,1,1,0.0009237906
1,1,1,1,1,1,0.051489547
0,1,1,0,1,1,0.09090352
0,1,1,1,1,1,0.091773055
1,0,1,1,0,1,0.020443706
0,0,1,0,0,1,0.025521137
0,1,1,0,1,1,0.0053375093
1,1,1,1,1,1,0.091723435
1,0,1,1,1,1,0.0007940469
1,0,1,1,0,1,0.030207032
1,1,0,1,1,0,0.08987134
0,1,1,0,1,1,0.07392322
1,0,1,1,0,1,0.109922975
0,0,1,0,0,1,0.029100217
1,0,0,1,0,1,0.055910863
1,1,1,1,1,1,0.01758325
0,1,1,0,0,1,0.05952332
1,0,1,1,0,1,0.029390251
1,1,0,0,1,0,0.07385651
1,1,1,1,1,1,0.019277494
0,0,1,1,0,1,0.034577597
0,1,0,0,1,1,0.0601207
1,1,1,1,1,1,0.022650054
1,0,0,0,0,0,0.014299988
1,0,1,1,1,1,0.031154042
1,0,1,1,0,1,0.025053175
0,1,1,1,1,1,0.00058572827
0,0,1,0,0,1,0.0150770815
0,0,0,0,0,0,0.034398917
0,1,1,0,1,1,0.053685684
1,1,1,1,1,1,0.13638368
1,1,0,1,1,0,0.028465042
0,0,0,0,0,0,0.07810517
1,0,0,1,0,0,0.10399321
1,1,1,1,1,1,0.0009348055
1,1,1,1,1,1,0.0008263196
1,0,1,1,0,1,0.009622402
0,1,1,0,1,1,0.009698718
0,1,1,0,1,1,0.05249947
1,1,1,1,1,1,0.00045695502
1,1,1,1,1,1,0.033172593
1,1,1,1,1,1,0.03190196
1,1,0,0,1,1,0.027409794
1,1,0,1,0,0,0.03704637
0,1,1,0,1,1,0.038153954
1,0,1,1,1,1,0.09165778
1,1,1,1,1,1,0.20805678
0,1,1,0,1,1,0.07549706
0,1,1,0,1,1,0.051409565
1,0,1,1,1,1,0.02857471
0,1,1,0,1,1,0.070932314
0,0,1,0,0,1,0.017890003
0,1,0,1,1,1,0.0009823792
1,1,1,1,1,1,0.01514256
1,1,1,1,1,1,0.04494492
1,0,1,1,0,1,0.02058926
1,1,1,1,1,1,0.032914393
0,1,0,1,1,1,0.09214327
1,1,1,1,1,1,0.05613916
0,0,0,1,0,0,0.050404895
1,1,1,1,1,1,0.06719564
1,0,1,0,0,1,0.022859812
1,1,1,1,1,1,0.039052717
0,1,0,0,1,0,0.028853733
1,1,1,1,1,1,0.045560442
1,0,0,1,0,0,0.0393249
1,0,0,1,0,0,0.014882293
0,1,1,0,1,1,0.07705011
0,1,1,0,1,1,0.006542329
1,0,1,1,0,1,0.051501125
1,1,0,0,1,0,0.0043212045
0,1,1,0,1,1,0.046502728
1,0,1,1,0,1,0.07633604
1,1,1,1,1,1,0.02423267
0,0,1,0,0,1,0.17499167
1,1,1,1,1,1,0.054482736
1,1,1,1,1,1,0.017010849
1,1,0,1,1,0,0.052986283
1,1,1,1,1,1,0.0427295
0,1,1,0,1,1,0.01486497
1,1,1,1,1,1,0.09223695
1,1,1,1,1,0,0.08855146
1,1,1,1,1,1,0.08547924
1,0,1,1,0,1,0.02293942
1,1,0,1,1,1,0.018753536
0,1,1,1,1,1,0.000893463
0,1,0,0,1,1,0.025242593
1,1,1,1,1,1,0.027328404
1,0,0,1,0,0,0.00904831
1,0,0,1,0,0,0.08859557
0,1,0,1,1,1,0.0005866289
0,1,1,1,1,1,0.010633539
0,1,1,0,0,1,0.031765345
0,1,1,0,1,1,0.034021214
0,1,0,0,1,0,0.012122132
1,1,1,1,1,1,0.051319093
0,0,0,0,0,0,0.09016995
1,1,1,1,1,1,0.06948693
0,1,1,0,1,1,0.014953528
1,0,1,1,1,1,0.00086480996
0,0,1,1,1,1,0.00097074354
0,1,1,0,1,1,0.030474663
1,0,1,1,0,1,0.015248064
1,1,1,1,1,1,0.091760226
1,0,1,1,0,1,0.07539127
0,0,1,1,1,0,0.0043182964
1,1,1,1,0,1,0.14737321
1,1,1,1,1,1,0.0004719725
0,0,0,1,1,0,0.12623833
0,1,1,0,1,1,0.022706518
1,1,0,1,1,1,0.093125604
1,0,1,1,1,1,0.013561158
0,1,1,0,1,1,0.029944848
0,1,0,0,1,0,0.020273633
1,1,0,1,1,0,0.13779305
0,1,1,0,1,1,0.050057817
0,1,1,0,1,1,0.042166322
1,0,1,1,1,1,0.0008398726
1,1,1,1,1,1,0.029391196
1,0,1,1,1,1,0.00083847134
0,1,1,0,1,1,0.01551455
0,1,1,1,1,1,0.035194658
0,1,1,0,1,1,0.012075821
0,0,0,0,0,0,0.054602977
1,1,1,1,1,1,0.00663751
1,1,0,1,1,0,0.044704933
0,1,1,0,1,1,0.015284537
1,1,1,1,1,1,0.042023845
1,1,1,1,1,1,0.040278748
0,1,1,0,1,1,0.042440385
0,1,0,0,1,0,0.01065669
0,0,0,0,0,0,0.09671055
0,0,0,1,1,1,0.091367215
0,0,1,1,1,1,0.0006028011
1,1,1,1,1,1,0.11721658
1,1,1,1,1,1,0.044710666
1,1,0,1,1,0,0.011205008
0,1,0,0,1,0,0.06426399
0,1,1,0,1,1,0.03195436
1,1,1,1,1,1,0.08083894
1,1,1,1,1,1,0.012364047
1,1,0,1,1,0,0.055245038
1,0,1,1,0,1,0.058790784
0,1,0,0,1,0,0.025179055
1,1,1,1,1,1,0.02826505
1,1,0,1,1,0,0.099756196
1,0,0,1,0,0,0.06621493
1,0,1,1,0,1,0.072563745
1,1,1,1,1,1,0.018265462
1,1,1,1,1,1,0.038292214
1,1,1,1,1,1,0.04023516
1,1,1,1,1,1,0.024523063
1,1,1,1,1,1,0.018022254
1,1,1,1,1,1,0.019480601
1,1,1,1,1,1,0.08288693
0,1,1,1,1,1,0.09722376
1,1,0,1,1,0,0.022290409
1,0,1,1,0,1,0.05980859
1,1,1,1,1,1,0.051498424
1,0,0,1,0,0,0.052903436
1,1,1,1,1,1,0.008583624
1,1,1,1,1,1,0.1526472
1,1,0,1,1,0,0.034417022
0,1,0,0,1,0,0.06313631
1,0,1,0,0,1,0.10523118
1,0,1,1,0,1,0.061731577
1,1,1,0,1,1,0.0014465466
0,1,0,1,1,1,0.00079797616
1,1,1,1,1,1,0.021896038
1,0,0,1,0,0,0.020776808
0,1,1,0,1,1,0.033474404
1,1,1,1,1,1,0.045996394
1,1,1,1,1,1,0.06738116
1,1,1,1,1,1,0.034216247
1,0,1,1,1,1,0.053819574
0,1,1,0,1,1,0.005160898
0,1,1,0,1,1,0.07524409
0,1,0,0,1,0,0.12445849
1,1,1,1,1,1,0.036378685
0,1,0,0,1,0,0.102543525
1,1,1,0,1,1,0.011979937
1,1,0,0,1,1,0.0004157501
1,1,0,1,1,0,0.034265622
1,0,1,1,0,1,0.051083766
0,1,0,0,1,0,0.1189742
1,1,0,1,1,0,0.00080838584
1,1,1,1,1,1,0.0010455752
0,0,0,0,0,0,0.09103687
0,0,1,0,0,1,0.11360137
0,0,1,0,0,1,0.07787637
0,1,1,1,1,1,0.03884289
1,1,1,1,1,1,0.02239463
1,0,1,1,0,1,0.035501935
1,0,1,1,0,1,0.07365841
1,1,1,1,1,1,0.06077594
0,0,1,0,0,1,0.06121038
1,1,1,0,1,1,0.017128669
0,1,1,0,1,1,0.048339788
1,0,1,1,0,1,0.03152768
1,1,1,1,1,1,0.049235616
0,1,1,0,1,1,0.040726557
0,1,1,1,0,1,0.028455682
1,1,1,1,1,1,0.12447791
0,0,0,0,0,0,0.021343654
1,1,1,1,1,1,0.027256884
0,1,1,0,1,1,0.047245335
0,1,0,0,1,0,0.021573128
0,0,1,0,0,1,0.010926031
1,1,1,1,1,1,0.09468044
1,1,1,1,1,1,0.09191884
0,0,0,0,0,0,0.07256323
1,0,1,1,0,1,0.17340928
1,1,1,1,1,1,0.026650429
1,1,1,1,1,1,0.014395529
0,0,1,1,1,1,0.0020118658
1,1,1,1,1,1,0.026307873
0,1,0,0,1,0,0.04080667
1,1,1,1,1,1,0.008364309
0,1,1,0,1,1,0.004497013
0,0,1,1,1,1,0.0005704544
1,1,1,1,1,1,0.06503114
1,0,1,1,0,1,0.13245459
1,0,1,1,0,1,0.17713933
0,1,1,0,1,1,0.016758056
1,1,0,1,1,0,0.05814639
1,1,0,1,1,0,0.05284835
0,1,1,0,1,1,0.1124987
0,1,1,0,1,1,0.08697182
0,1,1,0,1,1,0.026957229
1,1,1,1,1,1,0.04421778
1,1,0,1,1,0,0.04885486
1,1,1,1,1,1,0.023419451
1,1,1,0,1,1,0.1384393
0,1,0,0,1,0,0.0013157732
1,1,1,1,1,1,0.00045997128
1,1,1,1,1,1,0.015000489
0,1,1,0,1,1,0.035035018
1,0,0,1,1,1,0.00081715663
0,1,1,0,1,1,0.028373623
0,0,1,0,0,1,0.025350384
1,0,0,1,0,0,0.056036573
0,0,1,0,0,1,0.06803329
0,0,1,0,0,1,0.09047713
0,1,0,0,1,0,0.03094684
0,1,1,0,1,1,0.0305295
0,1,1,1,1,1,0.2378816
1,0,1,0,0,1,0.05306779
1,1,1,1,1,1,0.055653304
1,1,0,1,1,0,0.07481626
1,1,1,1,1,1,0.06414888
1,0,0,1,0,0,0.008835497
0,0,0,0,0,0,0.017000254
1,0,1,1,1,1,0.0007483587
0,1,0,0,1,0,0.13747908
0,1,0,0,1,0,0.011670112
0,1,0,0,1,0,0.073044315
1,1,1,1,1,1,0.091834
0,1,1,0,1,1,0.02169047
0,0,0,0,0,1,0.03362117
0,1,1,0,1,1,0.08135521
0,1,1,0,1,1,0.06358927
0,1,1,0,1,1,0.074208215
1,1,0,1,1,0,0.08908746
1,1,1,1,1,1,0.021081693
1,0,1,1,0,1,0.09686906
0,0,1,0,0,1,0.03613904
0,1,1,0,1,1,0.04456638
0,0,0,0,0,0,0.017501045
0,1,1,0,1,1,0.075322144
1,1,1,1,1,1,0.027961057
0,0,1,0,0,1,0.03891366
1,0,1,1,0,1,0.027669134
0,1,1,1,1,1,0.00060540746
1,1,1,1,1,1,0.05370061
1,1,1,1,1,1,0.058986317
1,0,1,1,0,1,0.038888972
1,1,0,1,1,0,0.021572337
1,1,1,1,1,1,0.040672578
1,1,0,1,1,0,0.013248852
1,1,0,1,1,0,0.09505811
1,1,1,1,1,1,0.0007622966
1,0,1,1,0,1,0.036995713
1,1,0,1,1,0,0.039450128
0,1,1,1,1,1,0.0006009418
1,1,1,1,1,1,0.046203174
0,1,1,1,1,1,0.0007477573
1,0,0,1,0,0,0.18601091
0,1,1,0,1,1,0.12202539
1,1,1,1,1,1,0.12370031
1,1,0,1,1,1,0.0005861591
1,1,1,1,1,1,0.0650433
0,1,1,1,1,1,0.0008932313
1,0,1,1,0,1,0.023350181
1,1,1,1,1,1,0.07198472
1,1,1,1,0,1,0.061578292
0,1,0,1,1,1,0.092119284
1,0,1,1,0,1,0.06836349
1,0,0,1,0,0,0.07371327
0,1,1,0,1,1,0.060351595
0,1,1,0,1,1,0.02601447
1,0,0,1,0,0,0.09437639
1,1,1,1,1,1,0.065409586
1,0,0,1,0,0,0.16354525
1,1,0,1,1,0,0.0155657185
1,0,0,1,0,1,0.12667923
0,1,1,0,1,1,0.014682822
0,1,0,0,1,0,0.01963066
0,1,0,1,1,0,0.14216371
1,1,0,1,1,0,0.18047906
1,1,0,1,1,0,0.011208827
1,1,1,1,1,1,0.022075906
1,1,1,1,1,1,0.001007671
0,1,0,0,1,0,0.013828934
1,0,1,1,0,1,0.117249765
1,1,0,1,0,0,0.012066348
0,0,0,0,0,0,0.023646072
1,0,1,0,0,0,0.08387593
1,0,1,1,0,1,0.0366513
1,1,1,1,1,1,0.05726286
0,0,0,0,0,0,0.03346229
0,1,1,0,1,1,0.05455117
1,1,1,1,1,1,0.0125130555
0,1,0,0,1,0,0.036255747
0,1,1,0,1,1,0.071230724
0,0,1,0,0,1,0.05422085
1,1,1,1,1,1,0.01526847
1,1,1,1,1,1,0.025726678
1,0,0,1,0,0,0.08188868
1,1,1,1,1,1,0.024752278
1,0,1,1,0,1,0.1030362
1,0,0,0,0,0,0.09572926
1,1,1,1,1,1,0.00068146357
1,0,1,1,0,1,0.044129238
0,1,0,1,1,1,0.09269151
1,1,1,1,1,1,0.07955438
1,0,1,1,0,1,0.031402707
0,1,1,0,1,1,0.055280223
0,1,1,1,1,1,0.0012793064
0,1,0,0,0,0,0.10235587
1,1,1,1,1,1,0.10888191
1,1,0,1,1,0,0.06715407
1,1,1,0,1,1,0.018770488
