gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,,,,
0,1,0,0,1,0,0.09646873,,,,,,,,
0,0,1,0,0,1,0.059576906,,,,,,,,
0,0,1,0,0,1,0.014460955,,,,,,,,
1,1,0,0,1,0,0.029311987,,,,,,,,
0,0,0,0,0,0,0.055009454,,,,,,,,
0,0,1,0,0,1,0.050665855,,,,,,,,
1,0,0,0,0,1,0.07073604,,,,,,,,
0,0,1,1,0,1,0.038406726,,,,,,,,
1,1,1,0,1,1,0.016766155,,,,,,,,
0,0,0,0,0,0,0.027216598,,,,,,,,
0,0,1,0,0,1,0.003943315,,,,,,,,
0,0,0,0,0,0,0.023779802,,,,,,,,
1,0,0,1,0,0,0.000702108,,,,,,,,
1,1,0,1,1,0,0.14868139,,,,,,,,
0,0,1,0,1,1,4.35E-05,,,,,,,,
1,1,1,0,1,1,4.22E-05,,,,,,,,
1,1,0,1,1,0,0.017993517,,,,,,,,
0,0,1,0,0,1,0.13294801,,,,,,,,
0,0,0,0,0,0,0.027369991,,,,,,,,
1,0,0,1,0,0,0.10198519,,,,,,,,
0,0,1,0,0,1,0.031542428,,,,,,,,
1,1,1,0,0,1,0.003767158,,,,,,,,
0,1,0,1,1,0,0.05414779,,,,,,,,
1,1,1,1,1,1,0.07656364,,,,,,,,
0,0,1,0,0,1,0.008641131,,,,,,,,
1,0,0,1,0,1,0.16605262,,,,,,,,
0,1,0,0,1,0,0.032891586,,,,,,,,
1,1,0,0,1,0,0.026491096,,,,,,,,
0,1,1,0,1,1,0.041637227,,,,,,,,
0,0,0,0,0,0,0.056722283,,,,,,,,
1,1,1,0,0,1,0.09316658,,,,,,,,
0,0,1,0,0,1,0.14453974,,,,,,,,
0,1,1,0,0,1,0.004521465,,,,,,,,
1,0,0,0,0,0,0.25492352,,,,,,,,
0,0,0,0,0,0,0.04583922,,,,,,,,
0,0,0,0,0,0,0.017075583,,,,,,,,
0,0,0,1,0,1,0.000187009,,,,,,,,
0,1,1,0,1,1,0.14132589,,,,,,,,
0,0,1,0,0,1,0.030477708,,,,,,,,
1,0,1,1,0,1,0.05342925,,,,,,,,
0,1,0,1,1,0,0.016623134,,,,,,,,
1,0,0,1,0,0,0.10054792,,,,,,,,
0,0,0,0,0,0,0.009968827,,,,,,,,
1,0,0,1,0,0,0.005473515,,,,,,,,
0,0,0,0,0,0,0.023904491,,,,,,,,
0,1,0,0,1,1,8.76E-05,,,,,,,,
0,1,1,0,1,1,0.005702723,,,,,,,,
0,1,1,0,1,1,0.018006204,,,,,,,,
0,0,1,0,1,1,0.165845,,,,,,,,
0,1,1,0,1,1,0.14516573,,,,,,,,
0,1,1,0,1,1,0.047340296,,,,,,,,
0,0,0,1,0,1,0.04713239,,,,,,,,
0,0,0,0,0,0,0.06417137,,,,,,,,
0,0,1,0,0,1,0.004446565,,,,,,,,
1,1,1,1,1,1,0.037375968,,,,,,,,
0,0,1,0,0,0,0.0847558,,,,,,,,
0,1,0,0,1,0,0.004767007,,,,,,,,
0,1,1,0,1,1,0.058541253,,,,,,,,
1,1,1,1,1,1,0.21809945,,,,,,,,
0,1,1,1,1,1,0.122300856,,,,,,,,
0,1,1,1,1,1,0.015769368,,,,,,,,
1,1,0,1,1,0,0.01234318,,,,,,,,
0,0,0,0,0,0,0.13497801,,,,,,,,
0,1,0,0,0,0,0.018707579,,,,,,,,
0,1,1,0,1,0,0.09655569,,,,,,,,
0,0,1,0,0,1,0.027723592,,,,,,,,
0,1,1,0,1,1,0.048884325,,,,,,,,
0,1,1,1,1,1,0.019041527,,,,,,,,
1,1,0,1,0,0,0.078624465,,,,,,,,
0,1,1,0,1,1,0.08247143,,,,,,,,
0,0,0,0,0,0,0.19390237,,,,,,,,
0,0,1,0,0,1,0.12747589,,,,,,,,
1,1,0,1,1,0,0.04107783,,,,,,,,
1,0,0,0,0,0,0.1495843,,,,,,,,
1,0,1,1,0,1,0.045692954,,,,,,,,
0,0,0,0,0,0,0.033095516,,,,,,,,
1,1,0,0,1,0,0.003916069,,,,,,,,
0,1,1,0,1,1,0.019034386,,,,,,,,
0,0,1,0,0,1,0.005922515,,,,,,,,
1,1,1,1,0,1,0.00311038,,,,,,,,
0,1,1,0,1,1,0.013619545,,,,,,,,
1,0,1,1,0,1,0.08839311,,,,,,,,
0,1,1,0,1,1,0.1329938,,,,,,,,
0,1,1,0,1,1,0.08576806,,,,,,,,
0,1,1,0,1,1,0.074434325,,,,,,,,
1,0,0,0,0,0,0.019048613,,,,,,,,
0,0,0,1,0,0,0.030820683,,,,,,,,
0,0,1,0,0,1,0.001250756,,,,,,,,
0,0,1,0,0,1,0.021196201,,,,,,,,
0,1,1,0,0,1,0.13189018,,,,,,,,
0,1,0,0,1,0,0.004454816,,,,,,,,
1,1,1,1,1,1,0.06361376,,,,,,,,
0,1,1,0,1,1,0.013620987,,,,,,,,
0,0,1,0,0,1,0.004640103,,,,,,,,
0,1,1,0,1,1,0.003225828,,,,,,,,
0,1,1,0,0,1,0.06339268,,,,,,,,
0,0,0,0,0,1,0.004590971,,,,,,,,
1,1,0,1,1,0,0.041510683,,,,,,,,
0,0,0,0,0,0,0.000961003,,,,,,,,
1,1,1,1,1,0,0.02475413,,,,,,,,
1,1,0,0,0,1,0.06359147,,,,,,,,
0,0,1,0,0,1,0.021831017,,,,,,,,
1,1,1,0,0,1,0.000121864,,,,,,,,
0,0,1,0,0,1,0.003597131,,,,,,,,
0,0,1,0,0,1,0.002679927,,,,,,,,
0,0,1,0,0,1,0.036354717,,,,,,,,
0,0,1,0,0,1,0.0868247,,,,,,,,
1,0,1,0,0,1,0.004562257,,,,,,,,
1,1,0,1,1,0,0.080468304,,,,,,,,
1,1,1,1,1,1,0.04879827,,,,,,,,
1,1,1,1,1,1,0.03637706,,,,,,,,
0,0,1,0,0,1,0.0045129,,,,,,,,
0,1,1,0,1,1,0.002862239,,,,,,,,
0,1,1,1,1,1,0.043646306,,,,,,,,
1,0,0,1,0,0,0.124511674,,,,,,,,
0,1,0,0,1,0,0.000708743,,,,,,,,
0,0,0,0,0,0,0.06243579,,,,,,,,
0,0,0,0,0,1,0.010329481,,,,,,,,
0,0,1,0,0,1,0.021049397,,,,,,,,
1,0,1,0,1,1,4.00E-05,,,,,,,,
0,0,1,1,0,1,0.05755205,,,,,,,,
1,1,1,0,1,0,0.07929996,,,,,,,,
1,0,1,1,0,1,0.053973943,,,,,,,,
0,1,1,0,1,1,3.63E-05,,,,,,,,
0,0,1,0,0,1,0.003234037,,,,,,,,
0,1,1,0,1,1,7.96E-05,,,,,,,,
0,1,0,0,1,0,0.14150201,,,,,,,,
1,0,0,0,0,1,0.004610354,,,,,,,,
0,1,1,0,1,1,0.00393525,,,,,,,,
0,1,1,0,1,1,0.01777725,,,,,,,,
0,0,1,0,0,1,0.004483247,,,,,,,,
0,1,1,0,1,1,0.025182642,,,,,,,,
1,1,0,1,1,0,0.089964114,,,,,,,,
0,0,1,0,0,1,0.009241684,,,,,,,,
1,0,1,0,0,1,0.004564324,,,,,,,,
1,1,1,1,1,1,0.000775176,,,,,,,,
0,1,0,0,1,0,0.05328422,,,,,,,,
0,1,0,0,1,0,0.067654096,,,,,,,,
0,1,0,0,1,0,0.11867888,,,,,,,,
0,0,1,0,0,1,0.014100406,,,,,,,,
1,1,0,1,1,0,0.08163801,,,,,,,,
0,0,1,0,0,1,0.11850538,,,,,,,,
1,1,0,0,0,1,0.063206464,,,,,,,,
1,0,1,1,0,1,0.08471178,,,,,,,,
0,1,0,0,1,0,0.038198065,,,,,,,,
0,0,1,0,0,1,0.004657385,,,,,,,,
0,0,0,0,0,0,0.046055414,,,,,,,,
1,0,1,1,0,1,0.050136242,,,,,,,,
0,0,0,0,0,0,0.043756142,,,,,,,,
0,0,0,0,0,0,0.038595043,,,,,,,,
0,1,1,0,1,1,0.092661545,,,,,,,,
0,1,1,1,0,1,0.034631196,,,,,,,,
0,1,0,0,1,0,0.028815174,,,,,,,,
0,0,0,0,0,0,0.06821994,,,,,,,,
0,1,0,0,1,0,0.011246819,,,,,,,,
0,0,1,0,0,1,0.0335109,,,,,,,,
1,1,1,1,1,1,0.006341662,,,,,,,,
0,1,1,0,1,1,0.039814748,,,,,,,,
0,1,1,0,1,1,0.001914395,,,,,,,,
1,0,1,1,0,1,0.06010132,,,,,,,,
0,0,0,0,0,1,0.004602904,,,,,,,,
1,1,0,0,0,1,0.00467109,,,,,,,,
0,1,1,0,1,1,0.109330036,,,,,,,,
0,0,1,0,0,1,0.001896178,,,,,,,,
0,0,1,0,0,1,0.04078078,,,,,,,,
1,1,1,0,1,1,0.08826263,,,,,,,,
1,1,0,0,0,1,0.063766934,,,,,,,,
1,0,1,1,0,1,0.00776576,,,,,,,,
0,1,0,0,1,1,0.16441244,,,,,,,,
1,1,0,1,1,0,0.05182741,,,,,,,,
0,1,0,0,1,0,0.001186217,,,,,,,,
0,1,0,0,1,0,0.074173026,,,,,,,,
1,1,1,1,1,1,0.16538988,,,,,,,,
0,0,1,1,0,1,0.015742838,,,,,,,,
0,1,1,0,1,1,0.008653441,,,,,,,,
1,0,0,1,1,0,0.05462226,,,,,,,,
0,1,1,0,1,1,0.012640033,,,,,,,,
0,1,0,0,1,0,0.02731967,,,,,,,,
0,0,1,0,0,1,0.065477245,,,,,,,,
1,0,0,1,0,1,6.69E-05,,,,,,,,
0,0,1,0,0,1,2.57E-05,,,,,,,,
0,0,0,0,0,0,0.028964628,,,,,,,,
0,1,1,1,1,1,0.13563356,,,,,,,,
1,0,1,1,0,1,0.15184738,,,,,,,,
0,0,0,0,0,0,0.013947631,,,,,,,,
1,0,1,1,0,1,0.017945161,,,,,,,,
0,0,0,0,0,0,0.123813964,,,,,,,,
0,0,0,0,0,0,0.002069593,,,,,,,,
1,0,1,1,0,1,0.000807141,,,,,,,,
0,1,1,0,1,1,0.003174894,,,,,,,,
0,1,1,0,1,1,0.07636742,,,,,,,,
0,0,0,1,0,0,0.003442976,,,,,,,,
0,0,1,0,0,1,0.053853825,,,,,,,,
1,1,1,1,1,1,0.043106657,,,,,,,,
0,0,1,0,0,1,0.02660821,,,,,,,,
0,0,0,0,0,0,0.02422523,,,,,,,,
0,0,1,0,0,1,0.004534916,,,,,,,,
0,1,0,0,1,0,0.1005339,,,,,,,,
0,0,0,0,0,0,0.06265698,,,,,,,,
1,1,0,1,1,0,0.014803954,,,,,,,,
1,0,0,0,0,0,0.068222426,,,,,,,,
0,0,1,0,0,0,0.18322815,,,,,,,,
1,0,1,1,0,1,0.025059337,,,,,,,,
0,1,0,0,1,0,0.008527945,,,,,,,,
0,1,1,0,1,1,0.0869308,,,,,,,,
1,1,0,0,0,1,0.06322781,,,,,,,,
0,1,1,0,1,1,7.84E-05,,,,,,,,
0,1,1,0,1,1,0.060900167,,,,,,,,
1,1,1,0,1,1,0.1446051,,,,,,,,
0,1,0,0,0,1,0.003935301,,,,,,,,
0,0,1,0,0,1,0.016744833,,,,,,,,
0,1,1,0,1,1,0.13561481,,,,,,,,
0,1,1,0,1,1,0.013221735,,,,,,,,
0,1,1,0,0,1,0.005138482,,,,,,,,
0,1,0,0,1,0,0.013862457,,,,,,,,
0,1,1,0,1,1,0.046962548,,,,,,,,
1,1,0,1,1,0,0.21859515,,,,,,,,
0,0,1,0,0,1,0.053688947,,,,,,,,
0,1,1,0,1,1,0.07489667,,,,,,,,
1,1,1,0,0,1,0.003814342,,,,,,,,
0,1,1,0,1,1,9.26E-05,,,,,,,,
0,0,1,0,0,1,0.01815219,,,,,,,,
1,0,1,1,0,1,0.022033848,,,,,,,,
0,1,1,0,1,1,0.027036052,,,,,,,,
0,0,0,0,0,1,0.000137463,,,,,,,,
0,0,0,0,0,1,0.003867949,,,,,,,,
0,1,1,0,1,1,0.013849501,,,,,,,,
1,0,0,0,0,0,0.038119853,,,,,,,,
0,1,0,0,1,0,0.006424919,,,,,,,,
0,1,0,0,1,0,0.025622493,,,,,,,,
0,1,1,0,1,1,0.09636454,,,,,,,,
1,0,0,1,1,0,0.007059993,,,,,,,,
0,1,0,0,1,0,0.060752183,,,,,,,,
0,0,1,0,1,1,0.021972,,,,,,,,
0,1,1,0,1,1,0.11448345,,,,,,,,
0,0,0,0,0,0,0.06650755,,,,,,,,
0,1,0,0,0,0,0.08449513,,,,,,,,
0,0,1,0,0,1,0.06000292,,,,,,,,
0,0,1,0,0,1,0.004657901,,,,,,,,
0,0,1,0,1,1,0.025103314,,,,,,,,
0,1,0,0,1,0,0.023616048,,,,,,,,
1,1,1,1,1,1,0.005976085,,,,,,,,
1,0,1,1,0,1,0.014973079,,,,,,,,
1,1,1,1,1,1,0.091004536,,,,,,,,
1,0,1,1,0,1,0.003323646,,,,,,,,
0,0,0,0,0,0,0.05266092,,,,,,,,
0,1,1,1,1,1,0.024032645,,,,,,,,
0,0,1,0,0,1,0.16171783,,,,,,,,
1,1,0,1,1,0,0.04839812,,,,,,,,
0,0,1,0,0,1,0.036699485,,,,,,,,
1,1,0,1,1,0,0.004760005,,,,,,,,
1,1,0,0,0,1,0.033430118,,,,,,,,
1,0,0,1,0,0,0.082523085,,,,,,,,
0,0,1,0,0,1,0.020948164,,,,,,,,
0,1,1,0,1,1,0.020346057,,,,,,,,
1,0,0,1,0,0,0.001398971,,,,,,,,
0,1,1,1,1,1,0.016891504,,,,,,,,
1,1,1,1,1,1,0.03349616,,,,,,,,
0,0,0,1,0,0,0.02603369,,,,,,,,
1,0,1,1,0,1,0.010768333,,,,,,,,
0,1,1,1,1,1,0.001093053,,,,,,,,
1,0,1,0,0,1,0.004548918,,,,,,,,
0,0,1,0,0,1,0.03756136,,,,,,,,
0,0,0,0,0,0,0.018633844,,,,,,,,
1,1,0,0,0,1,0.0631931,,,,,,,,
0,0,0,0,0,1,0.063459836,,,,,,,,
1,0,0,1,0,0,0.14754227,,,,,,,,
0,0,1,0,0,1,0.004564733,,,,,,,,
1,0,0,1,0,0,0.008851754,,,,,,,,
0,0,1,0,0,1,0.00471557,,,,,,,,
1,0,1,1,0,1,0.007098581,,,,,,,,
1,1,0,1,1,0,0.04409997,,,,,,,,
0,0,1,0,0,1,0.004545917,,,,,,,,
0,0,1,0,0,1,0.056625642,,,,,,,,
1,0,1,1,0,1,0.006202517,,,,,,,,
0,0,0,0,0,0,0.038433164,,,,,,,,
1,0,0,1,0,0,0.035234176,,,,,,,,
0,0,0,0,0,1,0.004672711,,,,,,,,
0,0,0,0,0,0,0.022039972,,,,,,,,
1,1,1,1,1,1,0.06957447,,,,,,,,
0,1,1,0,1,1,0.020968677,,,,,,,,
0,0,0,0,0,0,0.030014599,,,,,,,,
0,1,1,0,0,1,0.0472569,,,,,,,,
0,1,1,0,1,1,0.025325188,,,,,,,,
1,0,1,1,0,1,0.06795001,,,,,,,,
0,1,0,1,0,0,0.08068373,,,,,,,,
1,0,0,1,0,0,0.087507665,,,,,,,,
1,0,1,1,0,1,0.058794398,,,,,,,,
1,0,0,0,0,1,0.004594304,,,,,,,,
0,0,1,0,0,1,0.004526926,,,,,,,,
0,0,0,0,0,1,0.00403591,,,,,,,,
0,0,1,0,0,1,0.057723075,,,,,,,,
0,1,1,0,1,1,0.04404789,,,,,,,,
0,0,0,0,0,1,0.004479373,,,,,,,,
0,0,1,0,0,1,0.000240301,,,,,,,,
1,1,0,1,1,0,0.17345645,,,,,,,,
0,0,1,0,0,1,0.07879415,,,,,,,,
1,0,1,1,0,1,0.031665817,,,,,,,,
0,0,1,0,0,1,0.08062321,,,,,,,,
0,0,1,0,0,1,0.004672152,,,,,,,,
1,0,1,0,0,1,0.14633848,,,,,,,,
1,1,1,1,1,1,0.116651125,,,,,,,,
0,0,1,0,0,1,0.03179476,,,,,,,,
0,1,0,0,1,0,0.003340875,,,,,,,,
0,1,0,0,1,0,0.007584639,,,,,,,,
1,1,0,0,1,0,0.0411416,,,,,,,,
0,1,0,0,1,0,0.06280367,,,,,,,,
0,1,1,0,1,1,0.031286508,,,,,,,,
1,0,1,1,0,1,0.16204406,,,,,,,,
0,0,1,0,0,1,0.004615758,,,,,,,,
0,1,0,0,1,0,0.04550377,,,,,,,,
1,0,1,1,0,1,0.086749665,,,,,,,,
0,1,1,1,1,1,0.010922997,,,,,,,,
0,0,1,0,0,1,0.074714124,,,,,,,,
0,1,0,1,0,1,0.11123189,,,,,,,,
0,0,0,1,0,0,0.018598517,,,,,,,,
0,1,0,0,1,0,0.001016396,,,,,,,,
1,1,1,1,1,1,0.04934814,,,,,,,,
0,0,1,0,0,1,0.028706849,,,,,,,,
0,0,1,0,0,1,0.012625532,,,,,,,,
0,0,1,0,0,1,0.10836721,,,,,,,,
0,0,0,0,0,0,0.040205404,,,,,,,,
0,0,0,0,0,0,0.024784293,,,,,,,,
0,1,1,0,1,1,0.021173775,,,,,,,,
0,0,1,0,0,1,0.092311904,,,,,,,,
1,1,0,1,1,0,0.10537579,,,,,,,,
0,1,1,0,1,1,0.022076473,,,,,,,,
0,0,0,0,0,1,0.004460556,,,,,,,,
0,1,0,1,0,1,0.20956981,,,,,,,,
1,0,1,0,0,1,0.12799665,,,,,,,,
0,1,1,0,1,1,0.06253443,,,,,,,,
1,0,0,1,0,0,0.002233216,,,,,,,,
0,0,0,0,0,0,0.006645631,,,,,,,,
1,0,0,0,0,1,0.004556724,,,,,,,,
0,0,1,0,0,1,0.00460876,,,,,,,,
1,0,1,0,1,1,0.14517353,,,,,,,,
1,1,1,0,1,1,4.32E-05,,,,,,,,
0,0,1,0,0,1,0.067977294,,,,,,,,
1,0,1,1,0,1,0.007141067,,,,,,,,
0,1,0,0,1,0,0.05130513,,,,,,,,
1,0,1,0,0,1,0.02636406,,,,,,,,
0,0,1,0,0,1,0.07608592,,,,,,,,
0,1,0,0,1,0,0.023206022,,,,,,,,
1,0,0,0,1,1,6.64E-05,,,,,,,,
0,0,0,0,0,0,0.021635152,,,,,,,,
1,0,0,0,1,1,8.76E-05,,,,,,,,
1,0,0,1,0,0,0.023185516,,,,,,,,
0,0,1,0,0,1,0.029559078,,,,,,,,
0,1,1,1,1,1,0.008011912,,,,,,,,
0,1,0,0,0,0,0.12218449,,,,,,,,
0,1,1,0,1,1,0.041804284,,,,,,,,
0,0,1,0,0,1,0.010418277,,,,,,,,
0,1,1,0,1,1,0.10645492,,,,,,,,
0,1,1,0,1,1,0.05400428,,,,,,,,
0,0,1,0,1,1,0.036488578,,,,,,,,
1,1,1,0,1,1,0.044645503,,,,,,,,
1,1,0,1,1,0,0.043383766,,,,,,,,
1,0,1,1,0,1,0.09391559,,,,,,,,
0,1,0,0,1,0,0.03900398,,,,,,,,
0,1,1,0,1,1,0.007866239,,,,,,,,
1,1,1,1,1,1,0.15984298,,,,,,,,
0,0,0,0,0,0,0.012195495,,,,,,,,
0,1,1,1,1,1,0.053188514,,,,,,,,
1,0,0,1,0,0,0.21137,,,,,,,,
1,0,1,0,0,1,0.009897864,,,,,,,,
0,1,1,0,1,1,0.004026672,,,,,,,,
0,0,1,0,0,1,0.11765581,,,,,,,,
0,0,1,0,0,1,0.002194759,,,,,,,,
1,0,0,1,0,0,0.06296829,,,,,,,,
0,1,0,1,1,0,0.119801596,,,,,,,,
0,0,1,1,0,1,0.022843821,,,,,,,,
0,1,1,0,1,1,0.012662282,,,,,,,,
0,0,1,0,0,1,0.009929122,,,,,,,,
0,1,1,0,1,1,0.020257663,,,,,,,,
0,0,1,0,0,1,0.17146865,,,,,,,,
0,1,1,0,1,1,0.01780168,,,,,,,,
0,1,1,0,1,1,0.029964624,,,,,,,,
0,0,0,0,0,0,0.030322708,,,,,,,,
0,1,1,0,1,1,0.0984521,,,,,,,,
0,0,1,0,0,1,0.1081105,,,,,,,,
1,1,1,1,1,1,0.009576595,,,,,,,,
0,0,1,0,0,1,0.02960881,,,,,,,,
0,1,1,1,1,1,0.0328671,,,,,,,,
1,0,1,0,1,1,3.23E-05,,,,,,,,
0,1,0,0,1,0,0.00665901,,,,,,,,
1,0,0,0,0,0,0.2100615,,,,,,,,
0,0,0,1,0,0,0.001177475,,,,,,,,
1,0,1,0,0,1,0.02218249,,,,,,,,
0,0,0,1,0,0,0.012725187,,,,,,,,
0,0,1,0,0,1,0.016920445,,,,,,,,
0,1,1,0,0,1,0.003859289,,,,,,,,
1,0,0,0,0,0,0.065297894,,,,,,,,
0,1,0,0,0,1,0.06350632,,,,,,,,
1,0,1,1,0,1,0.023157658,,,,,,,,
0,0,1,0,0,1,0.10120089,,,,,,,,
0,1,1,0,1,1,0.0840343,,,,,,,,
1,0,0,0,1,1,5.97E-05,,,,,,,,
0,0,0,0,0,0,0.00424448,,,,,,,,
0,1,1,0,1,0,0.102393,,,,,,,,
0,0,1,0,1,1,4.60E-05,,,,,,,,
0,0,0,0,0,0,0.017762527,,,,,,,,
1,0,1,1,0,1,0.001863876,,,,,,,,
1,0,1,1,0,1,0.039279964,,,,,,,,
0,0,1,0,0,1,0.004571832,,,,,,,,
0,0,1,0,0,1,0.023850419,,,,,,,,
1,0,1,0,0,1,0.003169621,,,,,,,,
1,1,0,1,1,0,0.000832744,,,,,,,,
0,0,1,0,0,1,0.009119774,,,,,,,,
0,0,1,0,0,1,0.010062384,,,,,,,,
0,0,1,0,0,1,0.16244,,,,,,,,
0,0,0,0,0,0,0.032576717,,,,,,,,
0,0,1,0,0,1,0.023317464,,,,,,,,
0,0,0,0,0,0,0.016348522,,,,,,,,
1,1,1,1,1,1,0.017613169,,,,,,,,
1,0,1,0,0,1,0.003965979,,,,,,,,
0,1,1,0,1,1,0.25720456,,,,,,,,
1,0,1,1,0,1,0.03335656,,,,,,,,
1,1,1,1,1,1,0.023839679,,,,,,,,
0,1,1,0,1,1,0.10207945,,,,,,,,
0,1,0,0,1,0,0.03717617,,,,,,,,
0,1,1,0,1,1,0.005077478,,,,,,,,
0,0,1,0,0,1,0.01986771,,,,,,,,
1,0,1,0,1,1,4.34E-05,,,,,,,,
0,0,1,0,0,1,0.07599511,,,,,,,,
0,1,0,0,0,0,0.023632461,,,,,,,,
1,0,1,0,0,1,0.024844587,,,,,,,,
1,1,0,1,1,0,0.1380513,,,,,,,,
1,1,1,0,1,1,0.012228096,,,,,,,,
1,1,0,1,1,0,0.047411278,,,,,,,,
0,1,1,1,0,1,0.000139171,,,,,,,,
0,0,1,0,0,1,0.01746321,,,,,,,,
0,1,1,0,1,1,0.004040599,,,,,,,,
0,1,1,1,0,1,0.13062298,,,,,,,,
0,1,1,0,1,1,0.1180881,,,,,,,,
1,1,1,0,1,1,0.10289447,,,,,,,,
1,0,1,1,1,1,0.24792156,,,,,,,,
0,1,0,1,1,0,0.20528656,,,,,,,,
0,1,1,0,1,1,0.001968789,,,,,,,,
1,1,1,1,1,1,0.016636685,,,,,,,,
1,0,1,0,1,0,0.041073527,,,,,,,,
1,0,0,0,0,1,0.004558084,,,,,,,,
0,1,1,0,1,1,0.031942338,,,,,,,,
1,1,0,0,1,0,0.056760173,,,,,,,,
0,1,1,0,1,1,0.025297413,,,,,,,,
1,0,0,0,0,1,0.00451852,,,,,,,,
0,0,0,0,0,0,0.000686327,,,,,,,,
0,1,1,1,1,1,0.060217574,,,,,,,,
0,0,1,0,0,1,0.067494944,,,,,,,,
0,1,1,0,1,1,0.043790154,,,,,,,,
1,0,1,0,0,1,0.004612056,,,,,,,,
0,0,1,0,0,1,0.066876404,,,,,,,,
1,1,1,1,1,1,0.19409621,,,,,,,,
0,1,0,0,0,1,0.000124312,,,,,,,,
0,0,0,0,0,0,0.021147532,,,,,,,,
0,1,1,0,1,1,0.02601628,,,,,,,,
1,0,1,1,0,1,0.13264297,,,,,,,,
0,0,0,0,0,0,0.036073104,,,,,,,,
0,0,1,0,0,1,0.01095379,,,,,,,,
0,0,1,1,0,1,0.058260508,,,,,,,,
1,1,1,1,1,1,0.001972598,,,,,,,,
0,1,1,0,1,1,0.018053818,,,,,,,,
0,0,0,0,0,0,0.014158858,,,,,,,,
0,1,0,0,1,0,0.044816073,,,,,,,,
0,1,1,0,0,1,0.003859876,,,,,,,,
1,1,1,1,1,1,0.13624054,,,,,,,,
0,1,1,0,1,1,0.006770306,,,,,,,,
0,1,0,0,1,0,0.096403725,,,,,,,,
0,1,1,0,1,1,0.009903275,,,,,,,,
0,0,0,0,0,0,0.008554433,,,,,,,,
1,0,1,0,1,1,0.6106816,,,,,,,,
0,1,1,0,1,1,0.014685076,,,,,,,,
0,0,1,0,0,1,0.06310256,,,,,,,,
0,0,1,0,0,1,0.01726032,,,,,,,,
1,1,0,1,1,0,0.07522831,,,,,,,,
0,0,0,0,0,0,0.0433339,,,,,,,,
0,0,0,0,0,0,0.008847042,,,,,,,,
0,1,1,0,1,1,0.16924417,,,,,,,,
0,0,0,0,0,0,0.011398838,,,,,,,,
0,0,1,0,0,1,0.1277346,,,,,,,,
1,1,1,1,1,1,0.05528222,,,,,,,,
0,1,1,0,1,1,0.053411137,,,,,,,,
1,1,1,1,1,1,0.069648035,,,,,,,,
1,0,1,0,0,1,0.004625381,,,,,,,,
1,0,0,1,0,0,0.02707993,,,,,,,,
0,0,1,0,0,1,0.108070515,,,,,,,,
1,1,1,0,1,1,0.047412418,,,,,,,,
0,1,1,0,1,1,0.023899408,,,,,,,,
0,0,1,0,0,1,0.06386599,,,,,,,,
0,1,1,0,1,1,4.21E-05,,,,,,,,
0,1,0,0,0,1,0.09672431,,,,,,,,
1,0,1,1,0,1,0.049720887,,,,,,,,
0,1,1,0,1,1,0.18345013,,,,,,,,
0,0,0,0,0,0,0.017228764,,,,,,,,
0,0,1,0,0,1,0.19081435,,,,,,,,
1,0,1,1,0,1,0.002476321,,,,,,,,
0,1,1,0,1,1,0.024388855,,,,,,,,
0,1,1,0,1,1,0.05999191,,,,,,,,
0,0,1,0,0,1,0.004606355,,,,,,,,
1,1,1,0,0,1,0.004572127,,,,,,,,
0,0,1,0,0,1,0.00347779,,,,,,,,
0,0,1,0,0,1,0.019475168,,,,,,,,
0,0,0,0,0,1,0.06317539,,,,,,,,
0,1,1,0,1,1,0.12410566,,,,,,,,
1,0,0,0,0,1,0.003691885,,,,,,,,
0,0,0,0,0,0,0.05653904,,,,,,,,
0,1,0,0,1,0,0.018176278,,,,,,,,
0,1,0,0,1,0,0.023013782,,,,,,,,
0,1,1,0,1,1,0.057662714,,,,,,,,
0,1,1,0,1,1,0.044730872,,,,,,,,
0,0,1,0,0,1,0.00451887,,,,,,,,
0,1,1,0,1,1,0.08764178,,,,,,,,
0,1,1,1,1,1,0.001640409,,,,,,,,
1,0,0,1,0,1,0.044965204,,,,,,,,
0,0,1,0,1,0,0.029507631,,,,,,,,
1,1,0,1,1,0,0.027904198,,,,,,,,
0,0,0,0,0,0,0.006974974,,,,,,,,
0,0,0,0,0,1,0.004562141,,,,,,,,
1,0,1,0,0,1,0.02314492,,,,,,,,
1,0,0,0,1,1,0.08561409,,,,,,,,
0,1,0,0,1,0,0.13478833,,,,,,,,
0,1,0,0,1,0,0.028368883,,,,,,,,
0,1,1,0,1,1,0.104186915,,,,,,,,
0,0,0,0,0,1,0.004607735,,,,,,,,
0,1,1,0,1,1,0.017354164,,,,,,,,
0,1,1,0,1,1,0.008795767,,,,,,,,
0,1,1,0,1,1,0.031033805,,,,,,,,
0,1,1,0,1,0,0.000588294,,,,,,,,
1,1,1,0,0,1,0.033027418,,,,,,,,
0,0,0,0,0,0,0.00026757,,,,,,,,
0,1,1,1,1,1,0.05661593,,,,,,,,
0,0,1,0,0,1,0.090121314,,,,,,,,
1,1,0,0,1,0,0.060322728,,,,,,,,
0,0,1,1,0,1,0.21725516,,,,,,,,
0,1,0,1,1,1,0.05095022,,,,,,,,
1,0,1,0,1,1,3.95E-05,,,,,,,,
0,1,1,0,1,1,0.13263704,,,,,,,,
